id,target
4941,7064580.0
51775,1544315.5
115253,2330710.0
299321,1409246.2
173570,895848.4
30862,1438497.1
244471,2390284.0
127794,513093.0
71558,2305036.0
218011,1169889.1
148208,4204485.0
155735,555353.3
100698,3545755.0
241403,1380723.5
195272,2094049.6
238663,1356936.8
262957,5525410.0
207082,1410303.0
298896,462565.16
220946,649711.25
74581,1023245.5
253578,6374912.5
47620,1750553.4
92772,2147622.0
116904,2457166.2
208352,5237081.0
76044,1088634.2
202667,963517.7
62134,5354839.5
277353,4494673.0
64194,4056879.2
295822,4288778.0
27391,2766784.5
203500,1478298.5
264505,1209963.2
297455,1604740.9
137985,2079283.2
47622,4416178.0
21911,941068.5
94181,2453563.0
68117,1489697.5
39648,785804.1
73722,2960634.2
133456,1440929.8
30763,8197305.0
58096,555461.94
126979,3000376.5
149636,1570457.8
27810,2294354.5
272001,6047028.0
114617,4294994.0
190693,5746989.5
219814,1887503.6
67164,3063860.8
83961,5453219.5
254122,2972284.2
141378,5939143.5
151754,751100.8
125013,830894.4
273552,1064995.5
201853,1263955.4
99511,3428928.2
25140,6881365.5
7603,764732.44
84095,5771375.5
84071,3273661.5
151177,2503727.5
294081,1347916.6
88694,1567811.9
99932,927310.4
14442,926244.94
162220,1462264.0
163631,4402526.0
49023,1015278.7
80644,6484277.5
274016,1537940.4
64876,1359398.0
156696,8941607.0
295991,2060235.1
192037,3444783.8
118765,1241278.8
94748,2749517.5
251764,3405721.2
60381,630516.3
283938,590308.94
195995,442544.75
112778,1669135.2
76727,1511324.0
21435,1780763.8
17468,3229121.2
225673,4306645.0
79759,2589730.5
257599,904941.94
270720,5505198.5
153801,4439678.0
92266,4290842.0
207329,7808728.5
243955,3562858.8
288928,6361263.0
186600,3600256.0
48005,824190.1
212520,1966955.1
294075,1071754.4
131575,2186671.2
202057,4709411.5
239160,1505966.0
92611,1024223.0
268351,2187480.5
259109,1766911.9
265328,1460744.9
229144,1224439.8
261302,2234738.5
84117,2876411.0
31189,4663765.0
107254,1522260.9
192798,1545976.5
28083,2054674.2
118789,3995292.5
2152,6381571.0
287026,1199432.2
249169,2490840.8
137539,3648673.2
46291,456194.12
30233,3981057.5
175145,1442622.2
50676,519484.47
71570,1660387.1
219843,3180700.8
36279,3807721.8
66052,677891.1
252609,1827112.0
24783,6768530.0
299327,4333971.0
95349,5713053.5
46332,765296.4
91240,2155711.2
5445,1457878.2
272876,1473338.2
43811,1010313.1
217082,7007439.0
100370,7351733.5
258874,713612.56
121949,995893.0
212950,505917.1
200057,2631886.0
229177,1719830.5
287838,512049.44
213118,2237558.0
176475,917599.5
118176,9613399.0
209024,1921744.2
221906,2411543.0
42493,2504746.5
223728,1317424.8
141993,4311720.0
55675,2848142.0
224087,3248992.8
83655,1963757.4
61917,2363683.0
153665,2351631.0
155758,8573451.0
190393,8528130.0
231050,1053415.0
201122,3970044.8
59267,602672.0
262487,9278699.0
188582,3262559.5
131814,725880.94
73949,5752890.0
154308,9959964.0
167194,579799.6
277393,2575204.5
196835,2022177.9
91690,2312986.5
162086,1883747.5
231058,2763917.2
54120,7682647.0
247858,4139672.2
98092,812191.6
271915,3065951.8
44677,1647605.8
56078,903182.75
129375,6087963.5
133361,7216670.0
85866,1678759.9
191559,522866.56
218728,1508569.5
208771,3621588.0
109195,1080159.4
39549,1677510.1
169828,4054104.0
57416,2216815.5
33193,5675908.0
173865,4577346.0
50919,3667331.5
108504,1917471.9
72963,2296452.5
270712,1586130.8
63504,1584010.5
26896,1589855.2
261152,1865464.6
8838,603712.0
16064,8854624.0
107661,3425645.5
