id,target
4941,5628577.5
51775,604033.4
115253,2118930.8
299321,1452087.8
173570,397128.47
30862,1741147.0
244471,2301832.5
127794,614033.5
71558,2770361.5
218011,1024172.9
148208,3025687.2
155735,411359.9
100698,3292554.0
241403,1557528.8
195272,3398864.8
238663,2019301.0
262957,5349849.0
207082,1675577.6
298896,301309.5
220946,561047.4
74581,1492478.5
253578,5499924.5
47620,2614636.8
92772,2679387.8
116904,2257831.2
208352,5270733.0
76044,1672666.9
202667,729852.9
62134,4633460.5
277353,4616650.0
64194,3833645.0
295822,3642280.2
27391,3266579.0
203500,1700227.1
264505,1232878.9
297455,1882667.2
137985,1870723.8
47622,4293791.0
21911,1358123.6
94181,3959109.5
68117,1712984.0
39648,699841.75
73722,3509738.5
133456,723157.0
30763,7033078.0
58096,629065.2
126979,1466366.6
149636,2682525.8
27810,2181084.8
272001,5437330.0
114617,4710792.0
190693,4725085.5
219814,1853273.0
67164,3924415.8
83961,3836326.5
254122,2050778.4
141378,5716560.5
151754,1389357.2
125013,976139.3
273552,1487126.4
201853,1991020.9
99511,3446246.8
25140,6550204.5
7603,688305.7
84095,3656216.0
84071,3816456.8
151177,2291090.8
294081,1034946.1
88694,2250231.8
99932,1195641.5
14442,868686.25
162220,2293750.0
163631,4398174.0
49023,1349699.8
80644,5989012.5
274016,1443846.1
64876,1383202.9
156696,4992039.0
295991,2414924.2
192037,3300499.2
118765,1352474.1
94748,3380931.5
251764,4319234.0
60381,874991.06
283938,852772.06
195995,533928.94
112778,2802464.5
76727,2256752.8
21435,1698432.9
17468,3318345.0
225673,4257927.5
79759,3144845.2
257599,991792.9
270720,4002422.0
153801,3932521.0
92266,2824180.2
207329,4237302.0
243955,4916756.5
288928,4418049.0
186600,2871343.5
48005,956187.2
212520,2186850.2
294075,1485424.1
131575,2498668.5
202057,5129108.0
239160,1368637.5
92611,1567675.0
268351,2159984.2
259109,1959453.4
265328,1309965.1
229144,1473772.8
261302,1777806.0
84117,2434843.0
31189,4166397.8
107254,2712978.2
192798,2010620.1
28083,2096532.1
118789,3432507.8
2152,5496753.5
287026,1023582.4
249169,2902195.5
137539,4026373.2
46291,367379.44
30233,4174434.2
175145,1656858.6
50676,568456.56
71570,2105296.2
219843,1804139.5
36279,2980897.0
66052,633495.4
252609,2931549.0
24783,6716180.5
299327,3476406.0
95349,5194784.5
46332,753578.6
91240,2052297.0
5445,1371620.0
272876,1605283.5
43811,1941890.5
217082,4408170.0
100370,5551002.0
258874,744030.8
121949,1197038.9
212950,778762.6
200057,4729121.0
229177,2599958.0
287838,352446.4
213118,1925697.6
176475,1145867.9
118176,7622849.0
209024,1580675.5
221906,2306475.8
42493,2885255.2
223728,1547867.0
141993,3173696.5
55675,2143651.2
224087,4103313.0
83655,1871286.5
61917,2381729.2
153665,1680382.9
155758,6851809.5
190393,6451903.0
231050,727655.4
201122,3123831.8
59267,965911.1
262487,7191951.5
188582,2713730.2
131814,1730805.4
73949,4424444.0
154308,6518058.0
167194,559199.7
277393,3110271.0
196835,2356459.8
91690,2428803.5
162086,2349194.0
231058,2992488.2
54120,5617107.0
247858,3882518.5
