id,target
4941,5561112.5
51775,686603.3
115253,2295633.2
299321,1123654.5
173570,481728.03
30862,1633733.6
244471,2246668.2
127794,692037.06
71558,2856754.0
218011,1080687.8
148208,3595563.5
155735,536805.8
100698,3685720.5
241403,1496603.6
195272,4139517.0
238663,2058754.2
262957,5863244.0
207082,1892437.2
298896,207901.77
220946,456858.6
74581,1659693.5
253578,6049225.0
47620,2635465.2
92772,2530769.5
116904,2282855.0
208352,5663869.0
76044,1368357.8
202667,799473.1
62134,4460762.5
277353,4923829.5
64194,3960672.0
295822,3583217.2
27391,3051874.5
203500,1538458.4
264505,1128076.2
297455,1779621.6
137985,1882828.1
47622,4217042.0
21911,1397771.2
94181,4658759.0
68117,1777059.4
39648,697915.94
73722,3583983.0
133456,996399.9
30763,7048106.5
58096,612410.94
126979,1041589.25
149636,2787551.0
27810,1933311.4
272001,4541302.0
114617,4917584.5
190693,4893046.0
219814,1814431.6
67164,3898371.8
83961,4394379.5
254122,1455273.0
141378,6029412.5
151754,1327160.0
125013,972585.44
273552,1472622.9
201853,1997833.6
99511,3590304.2
25140,5718908.0
7603,739273.2
84095,3788003.5
84071,3869849.0
151177,1973138.1
294081,1053771.4
88694,2586497.8
99932,1101916.2
14442,757846.1
162220,2294950.5
163631,4294646.0
49023,1344843.0
80644,4973196.5
274016,1449832.5
64876,1373011.6
156696,6127426.5
295991,2284400.2
192037,3436507.2
118765,1271101.5
94748,3437300.8
251764,4717006.5
60381,783599.7
283938,868154.25
195995,584357.94
112778,2482003.5
76727,2928095.5
21435,1484293.0
17468,3323282.8
225673,4805537.5
79759,3190918.8
257599,955091.7
270720,4001325.2
153801,3768214.8
92266,2963119.5
207329,4050491.5
243955,4936740.0
288928,4665259.0
186600,2372223.2
48005,846406.2
212520,1866949.4
294075,1348226.9
131575,2978677.5
202057,5579927.0
239160,1243528.6
92611,1472750.1
268351,1936758.1
259109,1788436.1
265328,1136587.5
229144,1386608.9
261302,1832939.2
84117,2464955.0
31189,4340971.0
107254,2068696.6
192798,2186848.2
28083,1813159.9
118789,3793114.2
2152,5425020.0
287026,1228643.8
249169,2742825.0
