id,target
4941,7609100.0
51775,1031206.25
115253,2308730.8
299321,1305324.8
173570,901933.56
30862,1576425.9
244471,2531785.2
127794,519603.9
71558,2589921.2
218011,1217350.4
148208,4239302.5
155735,524053.84
100698,3511286.2
241403,1175817.5
195272,1858173.6
238663,1396173.0
262957,5333867.5
207082,1050480.8
298896,527009.3
220946,624926.2
74581,1169210.8
253578,5838773.5
47620,1952786.8
92772,2235774.0
116904,2902524.8
208352,6132029.5
76044,1321401.1
202667,879354.4
62134,5831863.0
277353,5550981.0
64194,4308661.0
295822,4701412.5
27391,2493175.5
203500,1725318.4
264505,1194115.6
297455,1665740.9
137985,2113734.5
47622,4202673.0
21911,1253701.2
94181,2515665.0
68117,1668967.0
39648,692004.9
73722,2870462.2
133456,1200230.1
30763,8398542.0
58096,627094.06
126979,2295775.5
149636,1751930.4
27810,2359857.5
272001,6735102.5
114617,4500770.0
190693,6210231.5
219814,2003599.6
67164,3065421.8
83961,5066090.0
254122,2947678.5
141378,4450800.0
151754,965871.3
125013,782429.4
273552,1145340.8
201853,961799.9
99511,3265121.8
25140,6920738.5
7603,784710.0
84095,6174744.5
84071,3632394.8
151177,2215418.0
294081,1054771.6
88694,1719040.2
99932,803574.06
14442,980986.25
162220,1414505.0
163631,4546630.0
49023,1186243.8
80644,6392575.5
274016,1628841.5
64876,1320552.2
156696,8281345.5
295991,1924990.8
192037,3141203.8
118765,1188858.5
94748,2828440.0
251764,3585170.2
60381,587801.8
283938,644731.56
195995,481902.2
112778,1498934.0
76727,2689800.5
21435,1727608.9
17468,3767008.5
225673,3898660.5
79759,2655055.8
257599,1097651.2
270720,4544607.0
153801,3928893.8
92266,4339678.5
207329,6933549.5
243955,3822831.8
288928,5536006.0
186600,4533246.0
48005,845357.5
212520,1754057.2
294075,1105636.6
131575,2498061.0
202057,5381970.0
239160,2162363.0
92611,1095353.5
268351,2082596.8
259109,1933571.4
265328,1487362.2
229144,1176284.2
261302,2204996.8
84117,2896180.2
31189,4700991.5
107254,1357089.5
192798,1214736.2
28083,2034694.0
118789,3668847.5
2152,6786150.5
287026,1465970.8
249169,2412191.0
137539,3558840.8
46291,419761.16
30233,3379710.5
175145,1743497.5
50676,489787.8
71570,2169997.5
219843,2331495.2
36279,2984077.0
66052,703190.6
252609,2063077.4
24783,6322492.0
299327,4223211.0
95349,5830434.0
46332,775587.56
91240,2546735.0
5445,1796574.8
272876,1727468.2
43811,1263619.9
217082,6210072.0
100370,6812578.0
258874,693417.75
121949,881050.75
212950,445300.97
200057,2327106.0
229177,2094307.6
287838,508935.2
213118,2090824.0
176475,1045836.1
118176,9356908.0
209024,1896891.4
221906,2406689.5
42493,2535188.8
223728,1612154.5
141993,3776825.8
55675,2896389.5
224087,2965710.5
83655,2288618.0
61917,2091656.5
153665,2237263.2
155758,7827127.5
190393,7539241.0
231050,809618.56
201122,3656167.5
59267,587505.3
262487,10339292.0
188582,3147341.5
131814,967909.6
73949,5457853.0
154308,10238930.0
167194,522814.75
277393,2848183.0
196835,2023040.8
91690,2294953.5
162086,1921559.8
231058,2552706.5
54120,6723474.0
247858,4656580.0
98092,809698.44
271915,3408466.2
44677,1513232.1
56078,890230.2
129375,5742209.5
133361,7469096.0
85866,1574462.5
191559,510032.56
218728,1379997.2
208771,4439813.0
109195,1093798.1
39549,2945929.2
169828,3316338.8
57416,1927595.9
33193,5716820.0
173865,5260033.5
50919,3570010.8
108504,2314639.0
72963,2362427.8
270712,1640740.8
63504,1333235.2
26896,1783441.2
261152,1545824.8
8838,605057.56
16064,7564594.0
107661,3065282.2
130161,2172385.8
179573,3931885.8
116121,552115.94
32234,418073.25
191736,1307987.9
57456,5811866.0
160502,1358698.9
215795,1490934.9
126714,3791578.8
173047,549623.7
97726,2877213.5
193811,1338592.4
17156,1242236.8
71055,981919.5
193990,1471619.0
52059,1647901.6
274757,3960862.5
1558,6402736.0
253081,477658.62
181909,2558256.0
145269,1643937.5
186660,4608095.5
6479,1162622.4
249414,607270.7
43182,484758.06
248529,5530256.5
125724,2808369.0
214268,1746230.5
270767,1646366.8
141103,2421977.8
292203,6653353.5
62008,2673298.0
89122,807604.4
47736,6492051.0
222505,4231107.0
29628,800931.2
202216,2330901.0
194828,755143.6
18649,1371246.1
199020,1815138.5
111554,452461.7
244687,4604124.0
230919,6048297.0
42397,7447254.5
