id,target
4941,6867071.5
51775,1003121.0
115253,2378082.0
299321,1428575.1
173570,796265.44
30862,1747753.4
244471,2905137.8
127794,712300.25
71558,2390343.2
218011,1574721.2
148208,4671687.0
155735,496312.22
100698,3557158.8
241403,1228727.6
195272,1855202.4
238663,1317936.6
262957,5529449.0
207082,711501.4
298896,504083.53
220946,780955.1
74581,1184223.0
253578,5387153.0
47620,1714009.1
92772,2171541.5
116904,2962975.2
208352,5476842.5
76044,1444662.5
202667,732859.3
62134,6154931.0
277353,5125775.0
64194,4043148.5
295822,4202827.5
27391,2772295.2
203500,2122532.2
264505,1287565.1
297455,1956062.1
137985,2160434.8
47622,3598072.2
21911,1053896.5
94181,2879200.0
68117,1665647.0
39648,674327.25
73722,2912466.0
133456,1172717.9
30763,8121564.5
58096,786116.1
126979,2442932.8
149636,1845245.9
27810,2400402.0
272001,6701775.5
114617,4366094.5
190693,6421032.5
219814,1909505.2
67164,2817636.0
83961,4408460.5
254122,2849469.5
141378,5347629.5
151754,888657.6
125013,949195.25
273552,1091438.5
201853,1566203.1
99511,3383907.2
25140,6161586.0
7603,735116.44
84095,5722614.5
84071,3278225.0
151177,2585039.0
294081,1202769.4
88694,1721358.8
99932,794507.75
14442,823865.7
162220,1295460.9
163631,3499923.5
49023,989074.25
80644,5613104.5
274016,1653157.4
64876,1296096.1
156696,8306860.5
295991,1844614.0
192037,3065247.5
118765,1278066.1
94748,2388700.5
251764,3684259.2
60381,858171.7
283938,821232.8
195995,503846.28
112778,1585737.6
76727,1691325.9
21435,1779113.4
17468,3466813.2
225673,4254244.0
79759,2279726.8
257599,1042322.7
270720,4368222.5
153801,4229074.5
92266,3380628.5
207329,7036574.5
243955,3932227.8
288928,5712908.5
186600,4032354.0
48005,829441.94
212520,2187918.5
294075,1265981.8
131575,2133845.8
202057,4776140.5
239160,2497626.5
92611,1123830.0
268351,2198217.0
259109,2037867.2
265328,1295714.5
229144,1185338.1
261302,2353646.5
84117,3357007.5
31189,4859179.5
107254,1663764.2
192798,1547723.9
28083,2133023.5
118789,3641060.8
2152,6643968.0
287026,1522201.8
249169,2146109.8
137539,3599636.8
46291,407673.16
30233,3057443.0
175145,2311089.8
50676,473618.94
71570,2094443.0
219843,3026141.2
36279,3359109.5
66052,788117.6
252609,2211233.5
24783,6305683.0
299327,3720544.2
95349,5490864.5
46332,703178.94
91240,1851143.2
5445,1916282.4
272876,1574073.1
43811,1534908.5
217082,4305284.0
100370,6690659.0
258874,504083.53
121949,826416.1
212950,709260.25
200057,2809258.8
229177,1708265.2
287838,537626.94
213118,1678235.8
176475,988282.7
118176,8621734.0
209024,1861299.5
221906,2344066.0
42493,2663577.5
223728,1722270.6
141993,3896434.8
55675,2910445.8
224087,2222203.5
83655,1596232.9
61917,1878721.0
153665,2044733.4
155758,7510765.0
190393,7754488.0
231050,799528.8
201122,3553855.8
59267,926437.2
262487,9328900.0
188582,3133516.5
131814,1167046.5
73949,6369487.5
154308,8811426.0
167194,500880.25
277393,2747102.5
196835,1930977.0
91690,2411049.5
162086,1932022.1
231058,3014847.2
54120,5962025.0
247858,4694631.5
98092,927292.44
271915,3150172.2
44677,1676975.5
56078,929187.9
129375,5434698.5
133361,7360990.0
85866,1571074.4
191559,440089.53
218728,1983486.0
208771,4255378.5
109195,1091438.9
39549,2539205.8
169828,3947686.2
57416,1622259.9
33193,4881169.5
173865,5290391.0
50919,3227463.2
108504,2228155.2
72963,2267724.5
270712,1852901.2
63504,1405172.9
26896,1829616.8
261152,1759080.5
8838,597142.25
16064,7370026.0
107661,3400073.2
130161,2088492.1
179573,3863773.0
116121,534334.06
32234,418241.16
191736,1360212.2
57456,1976986.9
160502,1386272.9
215795,1463327.0
126714,3167293.0
173047,693307.4
97726,2664859.2
193811,1489359.0
17156,1361323.5
71055,1509654.4
193990,1971644.9
52059,1877022.6
274757,3976966.5
1558,5003540.0
253081,827427.4
181909,2515233.8
145269,3626654.5
186660,4567774.5
6479,1293821.1
249414,923600.56
43182,666533.6
248529,6019492.5
125724,2748688.8
214268,1761500.4
270767,2258146.0
141103,2695008.8
292203,7004678.5
62008,2232358.0
89122,1014190.0
47736,7304557.0
222505,5371859.0
29628,887926.1
202216,2208769.0
194828,589417.44
18649,1677036.6
199020,1841701.2
111554,543375.06
244687,4964530.0
230919,5656018.0
42397,6955023.5
221946,2819882.0
168390,802478.0
175576,1664365.5
153541,1337822.9
74055,2308687.8
