id,target
4941,7257121.0
51775,1423580.2
115253,2233708.0
299321,1448106.0
173570,807802.25
30862,1538463.1
244471,2375648.2
127794,563577.5
71558,2356662.8
218011,1136907.4
148208,4029676.2
155735,532184.0
100698,3505617.2
241403,1312526.5
195272,2248037.5
238663,1318670.4
262957,5684301.5
207082,1085541.2
298896,470945.9
220946,578250.75
74581,1243039.8
253578,6550571.0
47620,1661553.8
92772,2077920.0
116904,3427149.0
208352,6220607.5
76044,979632.2
202667,828522.25
62134,5809999.5
277353,4776188.0
64194,4195915.5
295822,4318171.0
27391,2690006.8
203500,1603619.5
264505,1150347.8
297455,1547830.0
137985,1967043.5
47622,4370397.0
21911,1072359.1
94181,2563736.5
68117,1576874.5
39648,692706.5
73722,2847579.8
133456,1213248.8
30763,9443565.0
58096,673863.0
126979,2237635.8
149636,1781124.0
27810,2428622.0
272001,5916258.5
114617,4457127.0
190693,5927569.5
219814,1830168.1
67164,2924848.0
83961,5351396.5
254122,2926500.0
141378,6021978.5
151754,887434.6
125013,884520.75
273552,1132990.0
201853,1148290.0
99511,3213931.2
25140,6632304.0
7603,941439.9
84095,5785321.0
84071,3157344.0
151177,2424197.0
294081,1270208.5
88694,1601017.6
99932,910822.94
14442,1021782.0
162220,1427076.4
163631,4629931.0
49023,1093559.0
80644,6667051.0
274016,1573617.8
64876,1309730.5
156696,8833620.0
295991,2150260.5
192037,3284926.5
118765,1295254.0
94748,2589593.5
251764,3211163.8
60381,509457.25
283938,599552.5
195995,467971.22
112778,1908590.0
76727,1788889.9
21435,1766066.1
17468,3451953.2
225673,4802632.5
79759,2658640.2
257599,1222428.0
270720,5473158.0
153801,4320716.0
92266,4355976.0
207329,6736833.0
243955,3753430.2
288928,5702404.0
186600,3770306.2
48005,842636.75
212520,2001087.6
294075,1035716.3
131575,2014624.2
202057,5416500.0
239160,2055866.4
92611,1140755.0
268351,2197728.8
259109,1859296.6
265328,1464861.5
229144,1295899.2
261302,2263532.5
84117,2823340.8
31189,4736061.5
107254,1317525.2
192798,1247053.8
28083,2065498.8
118789,3755296.2
2152,6523193.5
287026,1374888.6
249169,2358555.8
137539,3303660.5
46291,436697.16
30233,4123592.8
175145,1355768.2
50676,472397.3
71570,2170836.0
219843,2328328.5
36279,3749282.8
66052,696061.4
252609,2106819.0
24783,7770082.0
299327,4228802.0
95349,5757489.0
46332,785623.0
91240,1856119.2
5445,1473135.4
272876,1418414.5
43811,1248547.8
217082,6984721.0
100370,6756314.0
258874,713768.0
121949,994613.3
212950,531293.9
200057,2925251.0
229177,1857511.8
287838,582070.3
213118,2205615.5
176475,938187.75
118176,10112453.0
209024,1831204.2
221906,2424806.0
42493,2626570.8
223728,1571278.4
141993,4235951.0
55675,2818620.0
224087,2877889.2
83655,1764439.5
61917,2520451.0
153665,2287419.5
155758,8618230.0
190393,7645104.5
231050,945872.1
201122,3998296.0
59267,562209.25
262487,9775695.0
188582,3226673.2
131814,785043.2
73949,5032324.5
154308,10040670.0
167194,554637.8
277393,2887612.8
196835,1854558.8
91690,2566313.2
162086,1965766.2
231058,2623388.2
54120,7372731.5
247858,4193343.0
98092,758403.2
271915,3666865.2
44677,1601863.6
56078,848181.4
129375,6317846.5
133361,7179163.5
85866,1675090.0
191559,601984.6
218728,1592465.6
208771,3206895.0
109195,1103126.5
39549,3339397.8
169828,4013476.5
57416,1957810.4
33193,5499334.0
173865,4946787.0
50919,3904747.0
108504,2024183.6
72963,2176268.8
270712,1448019.8
63504,1334984.0
26896,1587944.4
261152,1868853.8
8838,589764.5
16064,9315758.0
107661,3556309.0
130161,2199125.0
179573,3629267.5
116121,787195.5
32234,439240.1
191736,1242819.5
57456,2103344.0
160502,1380690.8
215795,1426654.2
126714,3980416.5
173047,536524.75
97726,2341551.0
193811,1208255.0
17156,1201843.5
71055,901079.0
193990,1140405.8
52059,2086613.4
274757,3781484.8
1558,6216595.5
253081,415258.8
181909,2413671.0
145269,1696198.8
186660,5250739.5
6479,673764.9
249414,534044.9
43182,509049.3
248529,4966416.5
125724,2790193.8
214268,1855876.2
270767,1510315.6
141103,2678806.0
292203,8245351.5
62008,2828220.5
89122,1052561.0
47736,7492198.5
222505,4948995.0
29628,721818.06
202216,2158817.0
194828,698690.0
18649,1594221.9
199020,1977722.4
111554,465011.88
244687,4688453.0
230919,4087511.2
42397,6477659.0
221946,2591577.0
168390,701388.9
175576,1324303.2
153541,1239284.2
74055,2300043.0
233828,6109039.0
131312,552051.7
224154,4327837.0
266743,645265.8
15594,1310233.5
227419,3938066.0
115531,4280984.0
12282,395322.66
21847,1533102.0
86772,511678.34
193139,2007788.6
100472,4114376.2
177774,3493744.5
224462,3739248.0
255020,2607448.5
140852,3411493.2
6484,1058710.0
97191,2395975.5
218796,6763781.5
146934,526642.0
183990,1630105.2
150347,3263786.5
291295,8776826.0
175531,1692544.1
80284,2949291.2
64297,1963062.5
221587,1518016.0
145984,4390813.5
266813,524207.1
53725,1399041.1
171137,521816.6
212764,840130.4
30683,1070209.1
204086,2735062.0
78594,7464398.0
162787,1647360.6
212279,1232644.8
33141,457910.25
13870,2709758.2
205831,3540280.2
285806,6679438.5
13820,706881.75
198918,705469.44
165989,5539718.0
81377,1760180.6
149867,618219.3
192119,745133.4
180210,979200.25
147051,3889735.2
127638,3315369.2
291867,1768052.0
178582,7902746.5
127544,4054128.2
235717,3990047.5
171723,639050.25
161574,545646.8
75409,2605428.2
90035,1020554.5
42840,784377.5
8581,7052449.0
13664,4734674.5
247464,1452553.1
96424,1634475.1
194898,3383213.2
283532,2263166.0
69531,5369640.5
237884,3056983.0
261893,1628204.6
150376,570841.5
182443,2928804.8
224406,5292409.0
171332,1284839.8
140442,1365865.0
154939,1918689.0
131259,6952593.0
162293,1045493.25
292709,3654349.5
264845,2836663.2
166131,7659871.5
132328,2886047.8
208063,2635296.8
48322,6819278.5
16624,522707.38
4734,1066262.0
189590,7583998.0
101739,1152168.8
111000,3003678.5
198444,519207.75
16638,3159541.8
55638,11266436.0
258788,1322873.0
238820,2053007.8
115603,1132560.0
246939,4167996.0
191530,769224.3
11213,2420120.0
27388,3114515.8
229061,3059929.2
251977,945929.25
23366,1328029.1
10057,8847843.0
112593,2740849.2
268565,777200.56
157455,5596353.5
59187,811578.94
70372,3214634.2
126007,737891.56
197380,1070696.4
271738,6190762.0
194635,3939171.8
165242,1898291.9
47838,840629.94
29771,656770.25
257199,609786.0
61814,3406046.2
208348,4833283.0
191265,7524174.0
2157,10558508.0
188784,524247.6
95787,2154793.5
238436,3005462.0
239163,2065011.8
295072,489745.8
104338,3778833.0
291607,839911.1
21708,2898020.0
143149,5634332.0
137148,10399416.0
78780,609150.9
92536,2164843.8
271294,1806478.5
79847,7804008.0
274306,696214.44
153714,873112.9
117114,1700297.8
295580,4401679.0
153341,2636630.5
242231,752175.2
17420,6847822.0
52376,2904230.0
71440,490471.28
254000,3396957.5
199108,3882602.8
146464,5779411.0
154057,5004451.0
276394,3552279.2
106502,3587881.8
84374,677812.4
253180,2004154.8
236365,1505635.5
182279,1968068.1
221109,4452735.5
289706,1017714.56
291438,2307689.5
71066,3627110.5
122789,4846855.0
194910,2077191.9
145391,1482348.2
199164,2152557.0
266382,1185155.8
271414,855832.7
167801,3796162.0
61371,2499877.2
228790,472554.4
290878,4760326.5
144980,702182.9
119483,1347365.0
18604,1553568.5
138393,1284194.8
83163,2505973.0
77727,1701541.0
224928,6642218.5
28596,1404568.2
157996,7202753.0
108954,4890239.5
200857,9377099.0
72173,523844.06
106183,1769941.9
12328,1754382.5
264481,6160514.5
96134,1924729.0
129425,2712212.2
80441,1269167.1
260522,1699819.9
72154,1610592.8
93234,1504632.6
58502,4110112.8
277308,1345891.8
151009,624861.9
90763,656391.1
275585,633366.0
77424,1168911.0
50947,485902.38
86003,3840384.2
202926,1858683.0
52894,7891012.0
152519,4430545.0
145898,2013515.5
133627,1564386.6
113025,658910.6
216655,2808145.5
173878,7031761.5
73954,3631523.2
257397,1271351.0
103663,2463185.8
281910,1515545.8
104079,1351584.5
83563,1425375.2
28436,808553.75
206395,523481.0
239720,3990202.2
35659,501625.16
267856,2689432.0
25953,1576689.5
108843,1637118.4
50565,2363908.8
241574,832113.5
214651,778132.0
14904,1656956.1
142217,2958050.5
53741,4074026.0
17917,2131249.5
46527,394340.0
254258,6285663.0
117732,4062267.0
84721,1894818.6
283229,2287633.5
174501,2289496.0
122944,918342.3
1934,479690.8
275793,656415.4
123228,1401718.2
24600,4688805.0
230991,4144163.5
56772,2945718.0
147503,1126237.0
85741,1938302.0
69716,1842468.2
264260,2474123.5
65737,575589.56
99254,1839662.5
223411,2650760.0
116646,734251.9
75954,981484.75
125531,2094863.5
236312,3805656.0
76948,8278090.5
145527,3103246.2
164479,2615101.8
282478,2245191.5
110104,809129.25
276716,1121007.2
21142,2512810.8
151238,623818.56
286033,1635243.6
94009,494654.72
109338,1494554.1
148928,714962.44
286038,2996008.5
29163,1457205.8
202367,2256900.0
37813,6051032.5
55174,2923681.0
113507,934829.6
200332,4013576.8
273190,2443437.0
242354,7608326.0
93315,475324.2
265463,1680802.4
290432,658333.94
237127,525518.94
92371,3281883.5
32067,3081655.0
153031,2806459.0
211606,1597041.1
224439,3121175.0
12783,1656144.5
281291,436990.9
281984,2063800.9
265609,449343.7
230594,972532.06
22981,4381390.0
68319,477260.34
11283,4278019.0
32854,4265866.0
190653,487063.0
154922,7977419.0
197081,481542.6
128025,683045.9
91677,602956.3
136087,2833161.8
182705,509391.8
279387,695139.8
4956,1568021.2
157145,3742208.8
48688,1684286.6
249114,598672.2
56226,3881812.2
36312,709317.4
105698,1978669.2
229007,4843140.0
176855,1308819.8
22354,6465602.5
207970,707161.06
297214,3497482.2
135511,2912562.5
260469,7019022.5
293208,1395336.0
134761,976396.75
272312,453264.44
145389,438298.56
32197,1679131.4
186084,6484304.0
271387,547931.1
132995,1248888.5
192595,749547.75
290210,449316.8
83443,555803.25
124860,3470199.5
7705,3172109.2
260422,2627400.5
181743,7781797.5
290212,1752018.9
9061,2689753.5
21022,4265252.0
292036,1063810.8
205024,2521822.0
255239,1053193.8
55356,835557.44
40148,3070971.5
262338,3245038.5
157872,2311326.2
4086,839606.1
1708,2082924.5
199518,383113.38
278815,5460962.0
295018,2715128.0
118980,1656669.4
122442,2575156.5
247466,702541.5
253410,7330072.0
238889,9457649.0
196664,929604.0
290464,1435222.6
193963,1830942.4
7875,2516111.5
98708,2044251.5
119110,1334375.2
138008,1985972.6
12951,2824466.2
192497,2367492.0
163408,1290940.6
261640,4358797.0
6869,3173221.2
165580,8112806.5
136767,473205.5
225731,2194235.5
3022,881780.44
196076,701332.25
234587,1152209.6
66309,3181651.0
57974,2672188.2
140097,475695.3
32336,4769819.0
60783,403258.7
230910,1865705.1
26786,3155911.8
138068,899923.5
180764,4405518.0
219326,2316617.8
231866,2363924.5
67828,477915.56
204206,4479876.0
37390,2596627.5
37186,999880.3
84334,1941671.8
71283,1452141.5
148429,4544494.0
7614,4578004.5
140256,2914312.0
41175,885546.75
204658,1296773.0
254,1647780.9
291739,3005292.8
78120,4169016.0
243905,2205062.8
100629,2933530.2
10320,2109944.5
39112,2437333.0
165420,1486632.2
79869,1308613.2
40303,2618854.8
44931,983973.1
183655,4146187.5
275748,1732063.5
244053,1457705.0
112183,404039.88
23550,1327731.5
167445,681313.4
47663,1234095.8
233486,666877.25
214669,2805006.0
193840,7173611.0
237418,2802439.5
178557,812201.44
261996,1353434.0
197206,1195099.8
14423,717885.06
217456,3553502.2
3491,668322.1
85439,3980631.8
172233,558251.9
116132,2779167.8
144546,5404543.5
208036,1554106.9
242688,1902909.9
168749,4309740.0
69768,555077.9
136620,4048293.8
296697,3762893.2
155710,651483.2
260326,1144522.4
72034,2648754.5
282627,1243725.8
205225,1371684.0
257409,584726.0
294246,5143812.0
121044,5743082.0
293316,470254.34
40795,496013.25
204324,2880078.5
18386,3559839.5
229140,1320048.6
50559,2466592.0
99134,3538562.0
147027,786619.44
49,6791070.0
283905,3338535.5
134705,6021622.5
99117,1031087.5
99095,1077708.5
155252,1165934.5
254189,1136774.8
291695,1844174.5
103503,1912135.1
126176,1838006.6
56197,954186.5
232602,1195185.8
176023,1651792.6
297580,2307131.0
19701,2060757.6
246188,423284.62
199493,1448845.8
186419,2354920.8
229402,667386.94
158343,2946312.0
179257,2279315.8
142785,994429.1
264280,750723.2
73884,2854623.2
