id,target
4941,7567930.5
51775,1147655.2
115253,2476425.8
299321,1316989.5
173570,918694.0
30862,1545904.9
244471,2798215.8
127794,527653.25
71558,2495296.8
218011,1102122.2
148208,4551672.5
155735,529221.56
100698,3435897.0
241403,1141366.1
195272,2023633.0
238663,1366197.8
262957,5543745.5
207082,948868.4
298896,369382.9
220946,631429.5
74581,1178696.6
253578,6201442.0
47620,1913537.8
92772,2233617.8
116904,2736189.5
208352,5749121.0
76044,1357714.6
202667,907116.0
62134,6161039.5
277353,5580846.5
64194,4235747.0
295822,5126019.5
27391,2497635.5
203500,1837892.5
264505,1207100.5
297455,1717249.1
137985,1914516.4
47622,4078369.5
21911,1257026.0
94181,2666754.5
68117,1591597.2
39648,675133.75
73722,2807815.5
133456,1251701.0
30763,9351861.0
58096,625472.7
126979,2233747.0
149636,1660648.8
27810,2381784.8
272001,7140902.0
114617,4373310.0
190693,6180479.0
219814,1908849.1
67164,3051413.5
83961,5048159.0
254122,2824915.0
141378,4562502.5
151754,864575.5
125013,865162.25
273552,1091948.5
201853,1045906.9
99511,3418987.5
25140,6612422.5
7603,793077.2
84095,5623579.0
84071,3614182.2
151177,2326199.0
294081,1168049.0
88694,1694582.9
99932,786960.4
14442,1054782.2
162220,1314074.2
163631,4282545.0
49023,1135589.5
80644,6350304.0
274016,1593687.0
64876,1348257.2
156696,8755837.0
295991,1880757.4
192037,3232434.8
118765,1272020.0
94748,2712169.5
251764,3647590.2
60381,589450.9
283938,605899.06
195995,529060.25
112778,1336766.1
76727,2739075.8
21435,1731237.0
17468,3593978.5
225673,3917648.5
79759,2635896.0
257599,1103283.8
270720,4528584.0
153801,3553622.2
92266,4383106.5
207329,6890967.0
243955,3936210.5
288928,5686499.5
186600,4010186.8
48005,811560.1
212520,1782833.4
294075,1044632.5
131575,2249404.0
202057,4726878.0
239160,2011759.2
92611,1084231.0
268351,2164710.8
259109,1876548.0
265328,1493434.2
229144,1146964.5
261302,2193308.2
84117,2916416.0
31189,4991996.5
107254,1380758.2
192798,1359413.8
28083,1939079.8
118789,3862159.8
2152,6802343.0
287026,1509667.8
249169,2305564.5
137539,3630505.8
46291,403915.75
30233,3371121.2
175145,1608226.5
50676,463806.6
71570,2632206.8
219843,2700012.8
36279,3238630.5
66052,660566.75
252609,1903058.1
24783,6868240.0
299327,4211611.0
95349,6112867.0
46332,705295.6
91240,2772924.0
5445,1804941.0
272876,1643261.8
43811,1204236.5
217082,6353775.5
100370,6321377.5
258874,693496.94
121949,849836.9
212950,438239.1
200057,2644439.8
229177,1927415.9
287838,516275.38
213118,2124240.5
176475,982387.5
118176,9659690.0
209024,1813707.5
221906,2364056.5
42493,2707811.8
223728,1665674.2
141993,4253934.0
55675,2883865.2
224087,3080984.5
83655,2570263.0
61917,2172328.5
153665,2264816.0
155758,7725340.0
190393,7912653.0
231050,843248.56
201122,3601601.2
59267,546503.9
262487,10519629.0
188582,3137283.0
131814,943646.5
73949,5742318.5
154308,10048713.0
167194,545400.4
277393,2634798.8
196835,1814256.5
91690,2218641.2
162086,1923247.1
231058,2566414.5
54120,6451646.5
247858,4337660.0
98092,806181.5
271915,3491370.2
44677,1505446.8
56078,890214.4
129375,5700767.5
133361,7015445.5
85866,1574148.0
191559,518688.34
218728,1323342.8
208771,4713583.0
109195,1070159.5
39549,2168248.5
169828,3360892.5
57416,2141563.0
33193,5756555.5
173865,5512284.5
50919,3488546.5
108504,2273706.5
72963,2289015.5
270712,1556900.1
63504,1389796.6
26896,1990280.1
261152,1526525.1
8838,590578.5
16064,7911696.5
107661,2808441.0
130161,2081968.8
179573,3577354.0
116121,524776.2
32234,419941.22
191736,1230870.0
57456,4360833.5
160502,1414107.5
215795,1426161.2
126714,3636192.8
173047,549306.5
97726,2667391.2
193811,1334007.5
17156,1202157.0
71055,989224.5
193990,1328207.2
52059,1769327.6
274757,3752393.2
1558,5924184.0
253081,474778.34
181909,2552491.8
145269,1818284.8
186660,4724522.0
6479,1072504.0
249414,606109.9
43182,493380.34
248529,5580475.5
125724,2718500.0
214268,1734885.1
270767,1593416.0
141103,2423266.5
292203,7285323.0
62008,2535371.2
89122,789634.0
47736,7122096.5
222505,4819086.0
29628,773558.5
202216,2265842.0
194828,797048.0
18649,1311241.2
199020,1826077.4
111554,438151.0
244687,4770378.5
230919,5993270.0
